VideoId,View Count,Average Comment Length,Total Comments
G999thE5UOo,285364,14.974025974,231
utTnQefnPzY,282600,12.5833333333,120
FcS0fnLsC8s,280505,9.79220779221,385
vyKaJBZKrUY,276753,10.9305555556,144
vrMd6ZUWgRY,274270,15.2278645833,768
wiawoh7GrE8,273847,13.3235294118,34
CfdhBZkn9HM,273215,11.5882352941,17
mSKc_20Wrro,272003,9.32352941176,68
0zNIorypfbM,270389,11.728358209,1005
Zd9yTGEr-zo,270109,9.88358208955,335
4F5kiNa-c_w,268104,19.1415929204,113
RgIrsP04Kqk,268063,11.6205787781,311
GdZWW-f7sRs,267925,8.51219512195,41
ANS0Z_glE3A,266738,13.1118881119,286
Gj43fFuLDHQ,263593,9.87533156499,377
5ZGNraQBwUE,260018,15.921360255,941
VZD40KMRFco,259562,16.3529411765,51
KtqVXo_80VA,258814,17.2551020408,98
tkUrH039w5k,258165,14.9191438763,841
knvhAikcwio,255898,9.89887640449,89
iKJvOz6qcOY,254724,17.5826086957,690
gSMvZF7Ts04,253754,13.75,48
UG_OKhFh08g,253750,3.16666666667,48
0GkMa040rtw,253736,18.0508474576,295
yiU7ngW58DY,253063,13.9722222222,36
u30z4a_j2d0,252130,11.7121771218,271
w0PZyotUeoE,251121,48.8,5
ANPo1ceogzM,250940,20.3014705882,136
fjPa83-ZuQU,250714,18.184,125
K2GpfbKYIdY,249827,8.83846153846,130
m0NxWtO7UkU,249642,17.5548523207,474
Tk75Dehq2kY,249212,8.22557297949,829
IrmOYh_L5ic,246555,15.8481012658,158
KYciaaUnXIA,246275,12.6906666667,375
mJ4M6TTC6XE,245466,18.0151515152,66
5GxIbKpz4wk,245403,20.78,200
cjfCiR4e0nA,244853,9.49090909091,110
8Zm9w27GeCc,243932,14.3214285714,56
1ZLHf85GxrA,243695,14.5393258427,89
PxLgkHPR-KU,243027,8.49088960343,933
HXWF-R1Q7kg,241922,11.3907407407,540
iDJ0Y9qbC2U,241841,13.4705882353,51
wbF44NooeMo,241047,10.2307692308,442
UV5hsuK39bU,240232,18.0743801653,121
Y3zj2SfGMeY,236841,10.68,75
Td7DM5W7_5o,236058,24.9651162791,86
PwycmHiDN3k,235578,9.56310679612,103
4ylfIm6k1AU,235562,13.5341614907,161
P10I9L87QhY,233152,11.6904761905,42
pgpyqAQm68Y,232189,5.39655172414,58
S6umxthz1Ys,230798,25.6219512195,656
P0Y8SnV58zY,228757,18.3643410853,387
mDC_jmcnYfM,228047,24.6764705882,68
cOyQhWn6lfg,228038,6.29032258065,31
w8f5k4GXG9M,227858,8.08045977011,87
qWcbqlkSh4Y,227257,13.4743390358,643
WwGlTlmfz6o,224303,9.62925170068,294
R_cJgoIZXyk,224041,11.40625,32
YJpHarg046M,224015,11.234375,64
7KbGJVLBwaQ,223665,9.81818181818,33
jx748YIf3jQ,222051,17.9090909091,11
dBSA0cWWt2s,221980,15.0723404255,235
