VideoId,View Count,Average Comment Length,Total Comments
kkIltbSTxp4,1598913,6.72752808989,356
2tnP0z6NwFQ,1591756,14.1158536585,492
Eg59bewggow,1583638,13.7124563446,859
zLkckq8HxgY,1567292,15.4846153846,780
8n1HIxi_3E8,1563813,8.54581151832,764
0Lt_TTtSb1c,1557121,10.7251856853,1481
U50jSxPcxVk,1556148,20.4813319879,1982
ydpqxKrB87c,1549045,18.4960422164,379
-nUiq7F98AE,1533718,13.6972222222,360
nCMLTR2k0Nk,1531424,18.618494189,1979
f8Skrgo-oJw,1522432,14.5083056478,602
DBVanW04l74,1504862,13.6788856305,682
R0INlumRpL8,1494528,12.5094339623,1007
d3K39FEob8w,1488774,13.1173020528,1705
ColTSe6-SHs,1485181,9.55555555556,1071
-hLbuJHi-cE,1482876,16.6271379704,877
meBjEgznOek,1481283,15.6011969532,1838
hk0fp4MKytw,1475376,16.9477386935,1990
1Mfh1Qo4M48,1474801,9.3984962406,133
jwm-vxGgFf4,1474539,12.0909550278,1979
5znh58WITU8,1470398,21.3891001267,789
T75YklbUXj8,1469437,18.4259681093,1317
F0KmQQbc4Z4,1468280,16.0475409836,1830
EEd05lXaXAY,1465028,10.1878172589,197
1F_VVshOwvM,1461250,10.0072727273,275
HkUOPKrAQVE,1455698,13.7462686567,67
5ySY_L1NLWo,1454956,10.6643518519,432
eWEGd7PkZuM,1454204,12.8217446271,791
UksIFm8Ru6s,1443249,19.0,750
0RZSfJwUxNY,1438685,9.48951048951,286
m4xp6biFq_M,1430412,16.2145411204,839
wyI5Z5fJrBc,1426872,11.5451612903,310
tSDMj_74OyU,1403863,19.3883381924,1715
VFAHKSkZVAw,1386365,15.8145454545,550
M9bc4bsOMFA,1379931,10.8287461774,981
hhV8WlMvvGA,1378469,10.857712766,1504
HiiVNX50pr4,1374143,18.9921976593,769
CZwG2YvkFfw,1368766,15.4094827586,464
qYHQ8JE0Vqs,1363447,13.6827195467,353
kPjqAADShE4,1363324,17.7515182186,1976
NkDXICLjFJk,1356809,9.11836734694,245
jAlbofYKbQQ,1355667,12.4305555556,1152
wPRNSlL3wss,1351501,15.4928315412,558
q5mKW79hocc,1351426,9.88387096774,155
QhdqsWhUkE4,1345284,15.2079207921,808
fpT4kgg5xlw,1344929,18.1416781293,1454
Eyx44sjY_VI,1331518,11.08,950
TTV0Aa4lC04,1323763,12.6369863014,146
5G2ISE5aS44,1314518,12.808727948,1077
v9BJrWR3abg,1313564,8.68115942029,483
pPDhGbsVhJc,1307033,13.3468013468,594
183aYqvHCTs,1304665,11.7568238213,403
0zEZriQOA2o,1304574,19.0256097561,820
vLXMNUWk0Mo,1300134,8.97592592593,540
Qx9yypsIW_Q,1300112,13.0415140415,819
xVyrKRtPM5o,1295692,26.6096551724,725
ZNfuTDbdKoY,1286106,16.8181818182,660
3PEGDGxZdzA,1278535,15.1626373626,910
MSBjHtNHaX4,1278023,11.1,850
ujk8ioqGdJo,1272205,9.47815072831,1579
8cdSiAgz1XU,1267134,20.4644067797,1475
VsZFiMo8TIc,1266664,28.3291139241,1975
Izgcz7ineY8,1262795,15.3032104637,841
w4k68u4GO8s,1250429,13.8285247686,1837
N3V7AxjA9jQ,1249095,12.7261538462,325
2rpfm7_VQyo,1235668,15.4661016949,118
276YvPgwGQA,1229593,15.8227571116,457
1Rkxn-i1I4A,1228118,14.2505854801,854
EoNnLZU4eJU,1224389,16.1464019851,806
sshfe9p3yuw,1222382,22.8596014493,1104
dbfII22DV30,1222331,16.4200743494,269
n1KcIrs-wzI,1220946,4.11111111111,27
GQrpJ8TKkXw,1204176,12.0811359026,1479
yqlsMoi97xY,1202393,11.3879396985,1990
1brymObV0Gg,1197948,11.4763636364,275
uIwiPsgRrOs,1196995,53.6080773606,1758
A3ZZ7lRsUdI,1196096,18.8737926594,1553
psHGKVVcHa8,1193827,20.5830769231,650
ihQW-pWlkJw,1193315,12.635768262,1985
zw6rgyHiykw,1191294,12.0331159057,1993
Rj1RPJK-RqQ,1187507,9.50643776824,466
ovAOyXXUND8,1179989,11.9138539043,1985
yDAtZ-ZAR1c,1179431,13.4225352113,639
pVYp2sgA9M0,1178759,14.5572519084,1572
P2zXcb8gBlc,1178192,12.173852573,719
WXZGav3AxJU,1177213,15.8594249201,1252
fLoV3szTOhM,1174817,14.8203389831,295
3G-wZ5uY0_o,1173284,16.9026036644,1037
Issz4hAqmno,1169803,14.7263888889,720
1aRAfG8XRCE,1164532,20.4407582938,422
2K1Dhyh9jgU,1156186,22.7506309944,1981
tbNdTpHFX4M,1155416,11.7381316998,653
1jgmCegf7WY,1154348,24.6740331492,1991
zOGCDc34m-4,1153494,14.9725330621,1966
ShUwdTYF_q0,1152588,11.1682539683,315
sKPvqa26En4,1152486,15.7353579176,461
MXG-iW3OU3o,1152177,10.2364864865,148
HuhNzS4Xrv8,1144701,11.9777777778,495
XHbFWrtbGaY,1140856,8.46031746032,63
crNvCnIPP0Y,1138761,16.4835039818,879
ECbJdeh1VvA,1126003,15.8405603736,1499
uzFVz-OF6uc,1123346,10.4194373402,391
mwoPgnvpPQg,1121353,11.603236246,1545
qhBo4PmRDjY,1115832,10.4868105516,417
lYDUk0ESwt4,1111557,21.8900949796,1474
BDNDrYhuFSo,1110043,13.8936170213,282
SdT3qr1wpsc,1105032,18.8315018315,1638
ae-LMYXpLzo,1103646,7.06367041199,267
wYxbEpTbB4s,1100803,8.20564516129,248
abk7wnlW3GM,1096763,12.7373134328,335
c9lWdYuQNcM,1087652,19.5295454545,1760
blI7FzmeP5M,1085099,10.935483871,248
izSfP31eCv0,1084400,12.2763975155,322
uiaBTq2jY1g,1081669,16.4471299094,993
K6iz3sq4qME,1074813,12.1258064516,310
2whGEvy13Ag,1074102,19.3138075314,478
8_8a4TfjyLQ,1069026,12.5159235669,157
1tD3QoZj7qk,1065613,14.4411214953,535
KAQVFXb9N8c,1065561,16.98,250
fHUPV56eXds,1065146,10.7727910238,713
VXWbs_yGZqw,1064557,10.2712550607,247
mWg6iB0Evj0,1063822,9.2,30
0wwyeuaP_mI,1063381,19.6624685139,794
Hti5VERTLYs,1060323,24.3476283301,1539
T8kztbdgp-c,1058058,13.4904013962,573
b9QcfJoyaZE,1056411,13.2,375
QYYPWwv7FDw,1056171,4.76966292135,178
RPfR24E0mRw,1054387,12.1373937677,706
7N49KQd8swc,1054075,10.4857142857,315
HPOgZerGcGU,1053767,12.7802916038,1989
-LrYDukPfUE,1050862,9.37969924812,532
QXe13GxK7rw,1049054,25.4333333333,240
tEpInJSqsr8,1048180,12.0273972603,438
HeR9_7cACUc,1044148,16.9726128793,1351
tK33ryvkHzM,1042092,12.9736842105,722
8hdhbFKWAXc,1041789,15.4938080495,646
nVZHqe2UcEI,1039181,9.35754189944,179
e6e4h7D2DuE,1036021,17.1101694915,236
A6NovWn5ksU,1033299,12.71875,128
DOaHLsNPM88,1032397,18.4928797468,1264
ZC-sJLl9H50,1029262,11.1136,1250
6eKtGVQOvvo,1027600,14.7536231884,69
SzRy1zGGLXM,1025584,15.5685131195,343
Kj5rXDN4EJQ,1025098,14.7962427746,692
WSYPYq9D_No,1024790,22.1180555556,1152
d-3U5RwqY88,1023701,12.637987013,616
YGeduZFlAlk,1019027,11.7930434783,575
rN4emLH7sbo,1016406,6.74757281553,103
HX5t79q8JlI,1011899,18.0996784566,311
zYHwxMRVxNg,1010441,11.0053191489,188
8huT9Qa-vfY,1009594,9.0691588785,535
mUHgKBw994A,1005375,13.7719298246,1083
19XmNXeAvIg,1001486,12.1664979757,1976
2_yk6q1h85Y,999947,18.0858789625,1735
1CTBOskmXaE,992790,11.9450980392,255
VfYPTgJgirA,986648,9.68333333333,240
vowNjxFIJJg,984935,12.5678950025,1981
LJbf4aS6xeA,983614,9.75810473815,401
j6wHqGXdQmM,976713,12.2214182344,691
WeWSRbW4uNM,976386,10.0264150943,265
JNjaB0DoA_g,974920,27.5774378585,523
AvQR_OcNG8w,973775,14.0216606498,277
XfbAS1XQy2w,973631,16.0910344828,725
dXBKpXL7rms,971721,6.05882352941,17
KyWIpO4Gh1w,968432,12.2539473684,760
wIjZ8NpgDTU,968298,13.356,250
cKZ5XSKRBJ0,966008,19.1539473684,760
sAiaEp2J99M,965512,22.1930379747,948
edIwYLWp2j8,963429,17.8124118477,709
ShVzWDp5DsQ,958413,15.9370229008,524
6ZWhy68Hd-U,956996,15.1188318228,1986
QToACoaR96c,948800,27.8634204276,1684
t7wXgDeZeAg,948292,13.3870967742,434
wFiA7QSAClQ,946779,11.4285714286,476
Jkjv9WbrxHQ,941131,8.6301715439,1982
ZFhnlz-A4PI,938437,15.3319444444,720
aiXBz3eyek0,938235,12.0546075085,293
sfkEbk7U-fA,937302,24.8872180451,133
1jRiPyDGRhw,932041,13.8557457213,409
qTiKhRdPOIU,924559,13.003649635,548
Mq0aagbZgUM,922974,11.8169522092,1109
co89kVq6dgs,919905,22.9628482972,323
Zk3sZVuzaKM,915857,14.2894736842,76
Cui3hBu5rqA,915030,23.635605007,1438
bWCrlrce35Q,911061,12.3978494624,93
PMdCxkRXWu4,905047,19.5366666667,900
PH8PcIWLqo0,901177,17.5153256705,522
69BwlFLOgJg,899917,24.4199726402,731
6KJykMXNQP0,896731,16.7189189189,1665
xZJ0M0W6oXs,895206,15.5082742317,423
ck5pL6Rmrzo,889747,11.6208791209,182
EQt-R96GGDE,885316,9.55,140
OPwPN4xbt4M,885126,14.9987452949,797
0hpfIm3QbB0,880062,6.57621440536,597
4Yp21yPcdj0,873922,26.4287937743,1285
dNP8tbDMZNE,872773,13.9400324149,617
falp3jzyOOQ,867811,20.5561665357,1273
Q4LZpV-Ccy8,864128,14.3101761252,1022
ZSLnnnYtA5g,862571,17.7106549365,1023
CtjNhOr4Yxk,862383,14.7711538462,520
rehEj-WIjf4,862311,20.4512040558,789
ZK_0PGw51TA,859504,12.8308823529,408
wzWdDCtC1IM,856286,27.0430769231,975
0_Kt9SAMRfY,855793,8.2385786802,197
z9l1_JggTbA,855751,17.5,78
qn6bfRlHnPo,853361,13.2619047619,252
kPO_7min6JE,847182,12.1437908497,1989
ZD2YllRp06w,845435,17.9764705882,340
SnOxEQ1HckY,845409,16.8146853147,286
5A9bMINkU8s,843880,13.5620641562,1434
zSdxwTOJJfw,843583,16.9251256281,1990
pgwwtU-jjWc,843422,9.67391304348,138
jVlvBGWGUzU,840887,10.5443645084,417
sEy0ezxDBb8,837896,29.7822580645,124
UUJbsR8lns8,837421,14.3282352941,850
5nVXHeNGS_A,836406,16.9622093023,344
mC6n0gASqGQ,835588,12.8344594595,296
nxQl8f0hxQc,833211,20.8409090909,132
mT1msq9KiUs,831235,13.3196046129,607
GUZCV95SCXE,829036,10.8688245315,587
BOYX5vrbnhE,826279,10.1213720317,379
2kmk6lwcK4E,818545,13.9603960396,404
8UMo9341-hQ,818510,34.4196428571,224
t_GgowniQWk,816472,15.6545801527,1048
1HMwfYvK4uw,816104,12.462962963,54
ng4ppdvibhQ,815384,10.9817351598,219
WCwZMLhtfbE,814800,9.00212765957,470
tpcDaPbeV5I,811313,15.2548156302,1817
Wr4y2_BqHYg,811144,16.335443038,158
lLMac5BzvWs,810654,11.4525547445,274
bVjt_wqmU7U,810444,17.225,80
-gkYqI3akPM,809548,11.6609589041,292
Zd3VF2142uM,808860,11.1686046512,172
2siP8U0NXlI,808733,13.5192982456,285
u-mR7xtNpQs,807105,11.6647058824,340
2lzP7Q34PQw,806555,17.9402092676,669
LCy72PGj0UM,796082,12.0787401575,127
SGB3KyyTxP0,794634,13.0588235294,306
uAB9DeqMzfw,794095,15.6670724285,1643
L0wy_G2PIao,790909,11.4618320611,262
ckfOXMrkhjc,789702,21.2259615385,208
oZ28P1LCbZE,780333,11.8462311558,1990
4nX8h6v3cUA,777325,13.1575630252,476
VNIEtwZ1OYQ,776422,16.5878594249,313
RLG1qUaOi08,775533,9.08595041322,605
JeePKnWk-Hk,774915,13.7477777778,900
39abgNBbt4o,774823,11.2,1100
bi70n_HFRtk,774195,19.6600817439,1468
47F4i9ahvOs,773609,9.07792207792,231
eSu6UtVImrQ,771968,19.7123287671,292
rVpenRnXTWM,767183,16.8875358166,1396
mUWqVVO9Dpw,766382,16.4660194175,103
rioYOoFqyAo,765872,20.9147424512,563
AMXACr4KcLc,765328,22.3926096998,433
naW_21GFbVk,762746,14.5167464115,1254
RF8lcGoS9Yc,762336,9.95770392749,993
FwRigzHfcXM,759888,11.9012345679,81
Sxe5cSd2tw4,758758,15.1637080868,507
NvTkgLpN4BU,758035,28.8631284916,358
YRrvtEn9pvU,756336,10.0030120482,332
KBY5TLD62fI,753517,10.3208955224,268
7CgBhxH6Z3w,751311,22.5967336683,796
wL2sKvTdsKM,751126,6.05882352941,85
4wwt-LolKIs,750653,14.9317647059,850
EWWx-zvNCLo,749820,10.0097087379,618
px2L7pEQhnY,749507,15.1098265896,173
1eK6FY4Hykc,748607,20.4501424501,702
CW73CbxGB6U,748564,19.5313807531,478
welW04x876g,746927,14.5505481121,821
O_zmq-lmHu0,743917,10.5519480519,154
SCGins5vjto,743327,11.3032786885,244
o_6n2IXaLq4,740950,10.8314606742,89
OwnNWAdyOdI,738294,10.7156673114,517
xUllKykXPV4,738139,16.2775119617,1254
lWBBRw2LEjE,736380,14.6627218935,676
OXJ5LvLgONg,730404,15.750385208,1947
l1WpEJvbkIQ,729033,12.9286798179,1977
ofN8VVj6iFY,727642,12.2654476671,1586
iHD7cUxAdMM,726905,16.9805352798,411
eqiC8Am4Z78,726315,9.76363636364,55
PJglNkjap24,724859,18.9384309831,1007
t7s9Bjl_LIg,720181,14.1351351351,111
Bqy1c_q5_s8,718865,17.1136231884,1725
KGEUp1Li8MI,718220,15.6713615023,213
N52gQc1embQ,716803,18.1141011841,929
aDgKLeeEDEI,713565,10.4041450777,772
zfxzSofrWGw,712085,19.2057761733,277
lCkh-WJgjwA,710737,19.647826087,230
JeX05jx0qZo,710203,23.2497409326,965
qbWoUv_-sJE,710101,12.301314459,1978
S9q12DCqNgI,709005,13.8462623413,709
JzQ8tzunjBA,708123,15.701754386,171
ykmLHmorbMw,707694,13.8241082411,813
PGm0V6FBYD8,703661,15.9897084048,583
vlqhWEaU2dY,700255,15.6703910615,179
L3lNZ0u_ghw,698057,15.458781362,558
iuxb4zs0BNA,697201,19.4466292135,356
y7CjnGX_U70,694658,14.6320939335,511
iV4Wisu5bXM,692147,12.4738485558,1281
kuPeaRxBHA0,688734,16.1937984496,129
nXUH4YUzQJk,686216,9.32,75
3tmanFI5tpg,684716,9.17857142857,84
egyNkeMY3Bo,682821,14.364640884,181
t3_yC0DfuQo,681903,16.5975609756,82
PJ1UyztgNl8,680734,17.5483071841,1211
KLWCBuY6Lvk,679996,11.2038327526,574
wiL8z-RHIKY,679902,12.7857142857,280
fdxmhE5EzH0,676571,35.2888888889,135
jFCjv4_jqAY,675904,25.2183544304,632
