VideoId,View Count,Average Comment Length,Total Comments
K4L8dGq-Kls,1300,44.4,5
iSW9QL1Ce0Q,1297,22.6,5
QXclIAQnEpE,1293,9.5,6
0WjyNwULeg0,1287,23.5,2
liz81wxTOZk,1287,48.0,1
8M9uzSRw-Dk,1279,3.0,4
6YtX8wBYmEk,1270,13.0,5
Nja3R3qCaoM,1261,23.5,2
rnfNXZtVqE4,1260,9.0,1
sGgkIzRLPH4,1251,7.0,2
58Shf-adh_Q,1246,12.8333333333,18
4rPzEhXP23w,1244,17.3529411765,17
GC7EvHGMgOQ,1241,12.8235294118,17
bNqjy9AE5-c,1234,35.1176470588,17
r7ZFwb38q_4,1232,27.5217391304,23
vNsyGjLuc4k,1224,44.75,4
VHQ_jY3Uok8,1215,1.0,1
N1Mj53IZuhc,1214,16.4705882353,17
6U6bxLt2bIE,1211,17.0,1
bYJ4Ik_paQQ,1193,6.0,1
ZwWq5OVI-cg,1193,8.0,4
uGoMxHPuXHM,1192,38.6666666667,3
evmnc4u3BF4,1176,5.5,2
yPXmH3Hsxzc,1172,18.25,4
CRXWaTZXMEs,1167,17.8181818182,11
kIn7rCbxU28,1156,34.4814814815,27
cg0QiocEO-I,1147,37.5,2
MQFpyz1Cmvc,1140,38.2571428571,35
n4kuhMwktpM,1135,12.8,15
sE5quRrXA4Y,1133,14.16,25
dztigwQ-HW0,1122,13.2,10
PMXT-LKOpMw,1119,16.3714285714,35
OG5wBYF0dwA,1117,7.2,10
V3VwgbbYEFs,1099,7.0,9
_9HrCKTgz2c,1098,3.5,4
vg-fJFZltYU,1094,33.9090909091,11
1vgyMnl2wBY,1080,2.0,2
GhYx4vDVPbU,1078,45.5,2
a4t2aKcpGy0,1075,7.82142857143,28
U1eVQLFrFZo,1057,60.0,4
xIFY_iRCaGc,1051,16.0,3
xwAQG7SRqwc,1050,3.0,1
L5Noi7advY8,1044,5.0,5
nkOzoCOICoI,1044,77.3529411765,17
a6iBhI9-J6o,1041,8.57894736842,19
7qGu3VE7yRU,1039,10.1428571429,14
dqnM8CRVaBc,1020,3.0,5
vzvsOro-3to,1016,39.0,3
uHU7eFzAji0,1011,7.33333333333,3
yamcqSoyYGk,1009,28.0,4
S2Tu5u0M8Ek,1003,8.33333333333,6
MAmITozwnhs,1002,21.7142857143,7
TBWXK-4pX_A,995,25.625,8
cwMQsgbgH2Y,986,9.16666666667,6
teVkK2vKehs,986,14.1976744186,86
aWxrl1qATIo,981,10.5714285714,7
gSiwm6Gny_o,979,40.9259259259,27
Cn_E5xpuh_c,974,13.0701754386,57
cvGgMUdeBaA,965,11.3333333333,3
9b7dLFgqr1M,959,42.5,2
ku-Up3bE0vA,951,28.0,13
vnWf5Lo17us,938,25.4,15
eik539N0u4o,935,58.8888888889,9
TUGRze6lykU,931,11.5882352941,17
