VideoId,View Count,Average Comment Length,Total Comments
3pbnYuezoC4,57539,21.339869281,153
B4-K53f-oLA,57481,22.9090909091,11
TNAbtU-KLLI,57397,32.0769230769,26
cgxgL9y1cB0,57274,16.1428571429,56
AyOoY6L24Ks,57195,17.375,8
gY10SobQPmg,57099,13.6,30
sW3PE_QZ0zI,56963,19.6388888889,72
x7ijG0CsIEM,56699,14.6551724138,58
3OG1u5YeQo0,56696,20.2352941176,17
buoZifNoIik,56607,15.5526315789,38
WZ0EIy5hdF8,56524,17.7954545455,44
NUTXt8JNVUc,55935,13.32,25
8ikGZJ8h6Ng,55768,22.2083333333,24
zsiZFmAWKps,55717,36.2777777778,18
Qp4cowZ50z4,55561,7.2,10
84LcOzIs8go,55353,8.14285714286,42
kqRAl32W8ag,55318,13.8727272727,165
o-w4GiJwCp8,55132,8.17021276596,47
pyrpoyjU_5Y,55051,25.14,50
PAGFgS4uTCU,54958,16.8108108108,37
yUm_XYznoKc,54768,11.1666666667,12
4mWY2h7XqDo,54612,11.875,8
cHbZWycYQyA,54373,14.7272727273,11
KGeVwJ4iHcU,53963,16.7777777778,9
ho0NNoIX_H8,53890,34.2156862745,51
qxDkykcixl0,53645,17.1692307692,130
UkjRsE62QYY,53617,17.8333333333,12
C-19ZQmDL60,53364,23.5858585859,99
wIu2JGlzPMo,53077,16.64,100
ZHnaktyqsfk,52324,1.125,8
aXltahDRStI,51707,27.5145631068,103
Khrypk1jPHE,51597,15.6170212766,47
Jc8lzl6L9CU,51305,28.8636363636,44
0ZdQhCCkwF8,51218,2.66666666667,3
r8iPMPwQyWU,51073,15.9230769231,13
JdIsFvLiS98,51060,9.53846153846,13
3NNAthLLG84,50973,21.3643410853,129
dfYLnPGbVLA,50637,21.6290322581,62
4maVqiJNNXs,50077,11.0,27
uaku9kjf7s4,49980,6.9,10
QbbffJ-NIso,49959,5.25,4
Bqy1al1b9Yc,49366,18.4666666667,15
qbfpY0k7Bhc,49281,34.98,100
Ghpz5wxbqXY,49066,25.6933962264,212
jGkSUhapV-Y,48995,26.2272727273,44
kwwn4ApTeAE,48932,18.4214876033,121
ew7d_Mhhdys,48901,19.8727272727,55
9YCdKd3c_n4,48468,13.6703296703,91
mX4goMlTXV4,48284,13.1290322581,31
XSiAY0Xg1aQ,48012,20.0322580645,31
