VideoId,View Count,Average Comment Length,Total Comments
YwAXtJWa3fg,180441,18.0454545455,44
r8gnmUyminI,180367,42.992252352,1807
bVGRc5b3iD4,179791,15.4976470588,850
HQ-CiG7seUU,179377,18.6621983914,746
vjQ6kfCGS8c,177858,31.28,100
acHkXqik_Bo,177265,35.4260474508,1981
mbkQYskrf3w,177131,28.3824586628,1391
IX317unlpzs,176965,34.2022251309,1528
kdjZNhpobzg,175854,21.0105263158,95
oS6ar1aJIYM,175790,39.4798387097,248
jg2bnZwZuGY,174641,31.2221052632,950
3XMV4p3k4Xw,174259,22.5747508306,602
kh1OpQVdFVs,173560,18.6278317152,309
SZnr9eVpdJI,173488,32.4151898734,395
cN10_6pyshQ,171525,42.8771289538,822
7zsr0UpVjoE,170845,29.9611895161,1984
cHPA1Li1iUA,170599,28.3678756477,193
OO2_49TycdE,170290,36.4847058824,425
EijP5VyVEJc,169804,34.4742268041,97
Jbi-0Tg1b_g,168885,30.9828244275,1572
c9ZzuoJvnis,168291,13.7426470588,136
4lS0MYYb_Lg,167578,32.1666666667,180
EYy7wg54KgI,166700,24.0666666667,1200
Q2pXElHV6FA,166670,23.6413043478,92
6aFfRlzy2aI,165734,39.7737704918,610
7JYEUhIobuk,165567,26.3601973684,608
HAAL2CL7Y98,164583,25.1933438986,631
r2ceKlzF6Ak,163916,42.6802721088,735
lWW7--ZYJZQ,163719,36.3125,208
FTZ7Ps9NtWw,163632,24.649122807,228
rrcNzlX759k,163181,11.3333333333,3
GxLDhc6vgU4,161790,36.1695721078,631
EhCikLeXb7c,158397,19.6962162162,925
SBhhOPXMCFk,156991,32.495821727,718
ARgd1sk9KJ8,156550,15.1081081081,74
VhpqRvnuO6k,156467,49.0727272727,715
pYwLxtzW3I8,156279,41.6576,625
Yui84if6E84,155172,8.69444444444,36
KTcYkTZCgb0,155047,30.3201820941,659
rUBjz7x74b8,154658,39.0322209436,869
DhjCX4KIz4Q,154585,33.5814663951,982
8xtNr5-up0U,154157,38.8333333333,1296
ahYaVqSNeo4,153256,25.2621359223,103
Yf_jT1LQ1Dw,152969,30.9443155452,431
fReC70TqxH0,152956,19.7440944882,254
qMjgyzKoXy4,152864,42.2049595142,1976
iym4si49NZQ,152735,13.8235294118,68
qDTNegRaQwY,152588,22.6489361702,94
JEMZHQsQJ6Y,152305,43.4355655599,1777
NmiB7UStwRI,152182,19.25,4
tXIY5UUoye8,151561,35.6221079692,389
fHkcyxIqpvk,151294,32.1731301939,722
QVeMBNB0cII,150863,39.2476802284,1401
bPfG67GUsbw,150232,39.4782608696,69
G5LZI50dMbM,149923,26.9129574679,1011
G7lml4GbAvg,149909,39.5858585859,99
TPCtobsUTp4,149399,27.5338753388,738
ysHIu4ylRoE,149384,21.8016605166,1084
-vda1KRF75M,149381,36.4872231687,587
hlzY-hLhndo,149262,23.0630630631,111
McutWQzEmFA,149145,39.4489795918,294
TudH4XKiQtI,148945,6.44511581067,993
qLy7kZGi_Wo,148750,24.2108626198,313
Chg-MjuQ93c,148596,24.8252427184,206
SZTo0iGc_Dw,148271,37.9228971963,856
9SDHxaYhqAo,147519,31.2540983607,488
u7fwMnU6trs,147395,18.4492307692,325
bM0K0U3zfqA,146914,25.0054347826,368
QdcktFSVm3U,146256,24.9856230032,626
OwBaaf4W_Kg,146123,33.5745856354,362
72gXYp0ohlg,145682,22.8947368421,38
EnnMSQDJlUY,145386,36.0769230769,13
aLKhhO63vj0,144572,24.2910628019,828
_7piGy0u43c,144115,4.0,4
s7ydvuqsDnY,142467,4.05523809524,525
6FsqDTVmlKk,141859,31.0217391304,46
HOIwQSq9y8o,140291,38.3657437218,1553
fPTl4s_xIDY,140058,35.9548989114,643
H18pEqVSHNM,139564,12.9900199601,501
Ju-Y73Qn05Q,137897,37.09375,96
F8JOhsBq1iI,137616,20.9203821656,314
xlXAz9Z_Adg,137577,25.5925925926,54
oTYeKT8QhLE,137558,27.2427536232,276
8RLx05jgauU,137277,37.8552188552,297
TxdZHDmL_kg,137195,18.2692307692,78
7fSG_mEySLA,136196,15.237804878,164
QpusfC7_jmU,135489,16.6603773585,106
4JOcSPTFAck,134990,30.6261980831,939
P6bSpvQ3d4o,134666,31.6009933775,604
JHF_-i4rmgA,134533,22.9436619718,71
UF8KjbvY-bI,134424,45.6171428571,175
uk2Nvb9sqAE,134167,50.5818181818,440
RQAumn0d9G4,133506,31.803030303,132
Pef5AUt-tic,133041,32.0607798165,872
Rtal0bsnJTQ,132735,17.8531073446,354
_-rke3JXqb4,132489,20.962962963,135
GbhdeIXGDkE,131239,38.0798122066,213
5kiZ6qKKat4,130672,19.5909090909,242
kCUrJ-gjndw,130238,12.7924528302,53
2oxcY4q06ck,129937,14.0,1
ZQw3G5q1VIQ,129641,29.511627907,86
MttOOwwhVRE,129457,17.9340659341,91
a-qBan8mOiA,129239,32.1109839817,874
Rb0wqOVFWXU,129131,4.92920353982,113
oL9YQus3fyg,128927,26.8028169014,71
5jkjc51WJSU,128649,24.5424,625
7n5alL7-NSM,127959,29.7692307692,117
Cx16bn64_lc,127867,18.5517241379,58
vyaoulHHqUY,127853,29.9418181818,825
PIrOIwPyxnA,127800,29.0625,32
ffxOSEj_sQM,126434,40.5907990315,413
rV87cfL4yjM,124986,30.6730769231,52
qpUuY0xHrJM,124932,19.5576923077,52
lthyX-gScbY,123982,28.7235023041,217
52nV-qXPI00,123975,32.0,1
YGDVCavzRoo,123639,22.6029411765,68
6yv2urPr9ms,123282,8.82352941176,34
qukywMazwkk,122817,32.8488612836,483
PY9IC7njYYc,122212,16.3174603175,189
Z-w-73IFG2k,122189,24.8148148148,162
p1pbQKB3dfc,121455,36.1151315789,304
eRPH8B1EjQI,120756,46.0038022814,263
iPXuoXHvXhQ,120495,3.71764705882,425
-SyKGqGv8C8,120489,48.671,1000
5UhXaE_XL_8,119962,35.427184466,618
ZHATK4OjnyI,119401,40.5023529412,850
JfRWwZNv6FA,119282,17.5986394558,147
GcwR_d5fOAs,119094,30.8965517241,58
3y17cxA1w34,119012,17.5252225519,337
CFTeC0QCUoY,118226,19.4634146341,123
zzgVy6Mj2Bw,117743,44.5236220472,508
mkUc0k2ePhk,117595,37.5144508671,346
C_TkrZYxGiY,115941,21.8235294118,51
jgBrRhRvnw0,115845,6.25,12
rvYu6S-yqgs,115754,24.9365079365,315
vKVwrHQXXaY,115722,30.6713864307,1695
q69g5Vf69kc,114836,36.5454545455,11
AXGOq-ys9Js,114185,27.7772925764,229
FPlPT4bncq8,112580,31.6660550459,545
lUFhwM3biQM,112074,9.35978835979,189
sdVLJhWhnyQ,112039,13.5256410256,78
HJ9-epp8tEU,111955,21.5679012346,81
BHUNBqElgDg,110921,16.8857142857,105
TumIz2bajus,110880,31.3800623053,321
XMJEXZazjHk,110674,39.8607594937,158
1OcASYOQhYY,110658,31.4808080808,495
KvrIKrK1Xso,110552,25.7785714286,420
3Xx9E_G6-EM,110434,45.5869565217,874
GJBBELE4Omk,110193,14.7948717949,156
98uqcdvv-98,110031,32.0486842105,760
oMfpAxLTMfA,109725,14.5185185185,54
sXPgtABFEds,109252,23.5087719298,228
LExyht2QYRM,108891,4.34666666667,225
4UJAqmxE2wU,108350,21.4226804124,97
bqdUykSfI4o,107991,26.0572687225,681
PWheLoqBQFQ,107337,3.28571428571,7
gvGCQeZ1-P8,107012,39.8176638177,351
xyR9cotGvIA,106979,31.7608695652,92
oMFqH8BU7oI,106190,30.358778626,524
EGjR81pFJI4,106081,48.5667090216,787
0A9DkhPiEvc,105978,27.7331081081,296
zqbMw2JZoxw,105857,36.9741532977,1122
ZEtoI_Hfo_Q,105677,32.5773195876,291
4kv5IICgYEw,105640,28.0350877193,171
fV_h-XwchkY,105425,43.2525849335,677
7uvUunV3MZM,105387,23.15625,32
9kcOSGikvW8,105281,46.979,1000
T48_aw0bctI,105023,25.5,4
ICG4qXh8kys,104931,16.1502890173,346
BaiY6PkO2xA,104481,43.7889317889,1554
qTiOLGtiEPQ,104467,34.8042763158,608
XPxJOFkrzOg,104418,39.3309090909,275
AuClFix7OJ0,104322,27.4122137405,262
3I12Z-oaJMs,104204,28.3023255814,301
E5oj9xUANRo,104144,44.4666666667,60
kddX7LqgCvc,104109,24.7682119205,151
EsK_1yuFRsI,104107,10.5,4
MtlW8dpTHOc,104013,37.0731707317,82
WbpWPoWeG_g,103720,50.7,900
PUaxrnNMS3k,103690,10.828125,64
bZHH8OAro7g,103458,39.1649484536,291
PhoNQl2nCmM,103157,21.8214285714,112
8kNnjkyWW4E,103034,11.8,85
Saa7SVlUapc,102566,23.602739726,73
clupshL6U1k,102403,39.3699851412,673
BH2uqpQBaFc,102029,27.992,125
e8N-h8anSuE,101041,43.0222222222,720
iZ7g4tejb4Y,100836,24.1846153846,130
8v5e4ZM9lDc,100607,14.875,96
ZFmDxWe8HGk,100231,20.9444444444,18
rAmPIakVIRY,99648,47.8706467662,201
JaMuvV2le2I,99562,42.6428571429,182
-PJa3jaEVyM,99024,23.345323741,417
B3he6TVkKZM,98647,33.1964912281,285
YQ6FkfS7VMM,98423,33.7176015474,517
PYiuikq9ujY,98181,28.8538011696,171
v6eNyBrQUKs,98088,28.9649890591,914
uMcrWOuosVE,97837,14.4227941176,816
vP74kSZGkA0,97683,18.52,75
RBXL3LGgPmE,97366,26.3781512605,119
HQDAxoXjOGw,97177,42.574025974,770
cSuT5zN2SPI,96980,22.5361842105,304
GquA1sObQq8,96758,24.2472160356,449
lknVuCKX9SI,96638,20.5421686747,166
S5vzwJXszww,95972,31.145631068,721
SltOy_F6ZII,95717,37.9513888889,288
yEyqwTkXmDw,95598,36.4325276939,1986
qpfyMhluEZE,94327,39.2827763496,389
jfppLHOFRm8,94127,40.5975443383,733
QvZV-Ks5Zu0,94123,31.7417840376,213
MaRDmA0wDYo,93903,14.7555555556,90
B9Z-kQ_UAu8,93815,7.33333333333,3
O5zrKVPYLB8,93807,17.0624,625
nzFINZq9Ywk,93641,32.1263157895,380
D1UI4KVJCC8,93538,34.164556962,790
5lMyc7suUM0,93346,24.6913580247,81
Gyg31Wf18yc,93268,27.1535433071,254
coO-W_sOiQU,93171,19.6875,32
kffR9mqTTG0,93078,35.7068273092,249
kB0fCFTwpQ4,92989,27.0262295082,305
chC8uUsi8Xk,92662,31.6617647059,68
eEO2gIlhzwA,92609,9.4802259887,177
sQO4YUvxYOQ,92570,35.9682539683,252
znZrgAeNjAU,92271,29.1696,625
yLWfACJAKVs,91945,26.9109090909,550
gY9VlI-kshM,91877,28.3384615385,65
WPCXagObgLE,91754,31.5468277946,331
JbsQ7Lv1oe4,91718,21.0461538462,260
kwGhvpnGHb4,91674,30.5692307692,130
wXUU_lyb0Lc,91644,30.8320610687,131
7TGGJ1UvTDk,91569,8.96,100
abPQ9kZe3ZA,91348,41.3353080569,844
oSqsBfBCW7k,91014,13.7984496124,129
hCxducEoFyQ,90909,21.8727272727,55
I_VysjQWUxE,90740,19.4819277108,166
zHhsnqQXXVQ,90577,26.7653301887,848
iTtd5n03-FY,90417,11.6785714286,168
3kDf-CPi9ec,89821,23.9585798817,169
NVbqKw3-SQM,89819,9.92592592593,27
smZGgzdNyA8,89725,20.7972972973,74
uBQ3y2VJdW4,89312,22.0961538462,52
1guDkKO6p2w,88864,37.4098360656,183
XKc6ibzo9_o,88839,31.347107438,121
ebxLljuRZBg,88571,14.737394958,476
z_9LpTsRaW0,87848,6.7,50
pSq3dfZj2Rs,87712,35.1453566622,743
ye9uQ70aAUg,87474,46.8990182328,1426
n18_aDor0I8,87199,26.0769230769,91
M8srWwpR96c,87172,54.2075471698,53
dzVD8R1CyGI,87046,35.3695652174,138
Un95XFtRVAA,86922,14.625,40
lL4B0NF4FtU,86906,1.0,1
IxQSyYgSDVw,86884,20.9826086957,230
LU502-MNtsE,86826,30.0933333333,450
YHKI_FWfX1s,86606,27.4411468813,1988
CQMe4zJuets,86527,43.6622222222,225
NVW-n-7uzzk,86103,21.3157894737,19
YwVBpsO51QY,85964,27.0362438221,607
lbqlKNNJbzo,85914,27.5263157895,114
keA7vfK_Wbk,85842,20.6698113208,106
RYGtNmmb2y0,85799,30.0845070423,213
l0L2GEBhd2w,85781,21.5471014493,276
wzhl-endvco,85632,43.3579088472,746
tY9L07sssl0,85482,40.8461538462,117
vYiNNCNeeyo,85109,28.4383561644,146
FGgBz87FZeo,85092,21.6470588235,85
5BshgLEwsuM,85048,31.3655172414,145
6xYV683E1Vc,84903,23.8661417323,127
3HMVbWduWt4,84767,33.8,45
4NKsDGilznY,84621,35.4275362319,414
DdYByptC8mY,84394,33.248,375
JY384ITlbTw,84210,29.4814814815,54
r5if1xUclkE,84168,12.452354874,913
FSR9nvsOOko,84143,30.7142857143,28
7NrR4RDvJg4,84067,46.1266666667,150
Kor3fK_CLbE,83969,31.0217391304,46
4ixZJBEYvxg,83332,32.9774266366,443
